lokasi,judul,harga_bersih,kamar_tidur,kamar_mandi,luas_tanah_m2,luas_bangunan,tanggal_clean,kecamatan
"Blimbing, Malang",Point of Interest: - lingkungan aman dan nyaman - lokasi strategis dikelilingi berbagai area komersil dan bbrapa kampus - memiliki kenaikan harga t...,1300000000.0,3.0,2.0,128.0,100.0,2025-12-15,Blimbing
"Lowokwaru, Malang","Rumah Bagus Siap Huni Lokasi Strategis Tengah Kota Dekat Ke Soekarno Hatta, Kampus UB, Polinema, ASIA, ABM, Bebas Banjir, Lingkungan Tenang Aman da...",3000000000.0,4.0,3.0,240.0,200.0,2025-12-15,Lowokwaru
"Araya, Malang",2 lantai LT : 375 m2 LB : 450 m2 KT : 5+1 KM : 5+1 garasi : 2 mobil carport : 2 mobil Listrik : 3300 watt Air :  pdam Sertifikat : SHGB hadap : uta...,5000000000.0,6.0,6.0,375.0,450.0,2025-12-15,Blimbing
"Kedungkandang, Malang",RUMAH jual dijual  Jalan Kangkung  Dijual secepatnya rumah satu lantai cantik & bagus harga sangat terjangkau  MALANG KEDUNGKANDANG,1250000000.0,3.0,2.0,275.0,264.0,2025-12-15,Kedungkandang
"Klojen, Malang","1,5 Lantai LT +- 1.100 m² LB 800 m² Dimensi Lebar 17m (tampak depan jl akasia) Dimensi Lebar 32m (tampak depan jl bengkulu) Dimensi panjang 40m K...",18500000000.0,6.0,5.0,1100.0,800.0,2025-12-15,Klojen
"Araya, Malang","Lokasi strategis  Lingkungan aman dan nyaman  Kawasan ramai  Cocok untuk tempat tinggal  Komplek Araya  Dekat rumah sakit , Universitas , dan Mall",2650000000.0,3.0,2.0,216.0,168.0,2025-12-15,Blimbing
"Dieng, Malang","Rumah Dijual Malang Rumah Besar 2 Lantai dengan 6 Kamar yang super lega di Kawasan Bukit Dieng Kota Malang
 
 \ud83d\udccd Bukit Dieng
 \ud83c\udfe...",3750000000.0,6.0,3.0,300.0,450.0,2025-12-15,Sukun
"Lowokwaru, Malang",FOR SALE‼️‼️‼️‼️ Rumah cantik 2 lantai dengan kondisi bagus dan terawat yang berada di Dalam Perumahan Candi Mendut   dengan Suasan...,1350000000.0,5.0,2.0,105.0,108.0,2025-12-15,Lowokwaru
"Lowokwaru, Malang","Rumah JUAL Akses ke Kampus Brawijaya, Polinema dan Kampus Ternama Lainnya. Row Jalan Lebar (2 Mobil) Dekat Kawasan Soehat, SMAN 7, Rumah Sakit, Kli...",825000000.0,2.0,1.0,74.0,54.0,2025-12-15,Lowokwaru
"Klojen, Malang","Rumah Nyaman 1,5 lantai,Bangunan bagus,terawat,luas,Carport luas.Lokasi Strategis di Jalan Besar Cokroaminoto,Klojen Malang.Dekat Pasar Klojen,SMPK...",12000000000.0,5.0,3.0,553.0,233.0,2025-12-15,Klojen
"Sukun, Malang","DIJUAL Rumah Dalam Perumahan One Gate System Kondisi Terawat Suasana Tenang dan Nyaman Dekat Stasiun Kota Lama, Pasar Gadang   Spesifikasi : Sertif...",985000000.0,5.0,3.0,112.0,100.0,2025-12-15,Sukun
"Araya, Malang",J081 dIJUAL RUMAH MEWAH DI ARAYA KOTA MALANG  LT 375  LB 418 KT 7+1  KM 8+1 Dimensi 15 x 25 Listrik 5500 SHM Hadap Barat 2 Lantai  Selling Point : ...,7800000000.0,7.0,8.0,375.0,418.0,2025-12-15,Blimbing
"Dieng, Malang","Rumah Dijual Malang Jual Rumah
 Puncak Dieng Malang
 LT 240 LB 180
 KT 3 KM 1
 Dimensi 12 x 20
 Listrik 2200 Air PDAM
 Rp 1.850.000.899
 SHM
 Hadap...",1850000000.0,3.0,1.0,240.0,180.0,2025-12-15,Sukun
"Blimbing, Malang","Dijual Rumah Murah Hook Lokasi Area jl Borobudur, Blimbing Malang  Strategis : - dekat sekolah hwa ind - dekat pasar blimbing - dekat kampus ABM, W...",998000000.0,6.0,2.0,110.0,135.0,2025-12-15,Blimbing
"Klojen, Malang","(EAY1280) - Lokasi Strategis Di Pusat Kota Malang (Area Jalan Gunung-Gunung) - Dekat Ke Banyak Rumah Sakit, Jalan Besar Ijen, MOG, Jalan Kawi Dll  ...",8000000000.0,6.0,5.0,427.0,350.0,2025-12-15,Klojen
"Araya, Malang","✅️ cocok untuk mahasiswa, dosen atau karyawan BINUS ✅️ selangkah ke BINUS Araya ✅️ dekat dengan minimarket, kafe kopi dan kuliner Araya...",850000000.0,1.0,1.0,70.0,25.0,2025-12-15,Blimbing
"Araya, Malang",- ⁠Hadap Timur & Utara - ⁠Kolam Renang 5.5 x 11 m - ⁠Kitchen Set + Pantry + Minibar - ⁠Kusen + Daun Pintu Bahan Dari Kayu Jati - ⁠Water H...,10000000000.0,4.0,3.0,480.0,372.0,2025-12-15,Blimbing
"Sukun, Malang","* HARGA TURUN 300 JUTA !!! *  *DIJUAL RUMAH CANTIK + FURNISH SIAP HUNI DI BUKIT DIENG, MALANG*  LT : 135 m2 LB : 200 m2 ( ± ) 2 Lantai KT : 4 + 1...",1700000000.0,4.0,4.0,135.0,200.0,2025-12-15,Sukun
"Lowokwaru, Malang",Rumah Luas Lebar Lokasi Strategis Di Daerah Bunga-Bunga  Bangunan terawat dan siap huni  Lokasi dekat ke : - kampus unibraw - kampus poltek - kawas...,3500000000.0,7.0,4.0,318.0,450.0,2025-12-15,Lowokwaru
"Sawojajar, Malang","Dijual Rumah Siap Huni - Sawojajar Kota Malang, Dekat Pom Bensin  Rumah strategis di kawasan Sawojajar Kota Malang, lokasi tenang, aman, dan sangat...",575000000.0,3.0,2.0,105.0,90.0,2025-12-15,Blimbing
"Blimbing, Malang","Rumah 2,5 lantai DIJUAl dalam perumahan onegate system di kawasan Sulfat. Dekat kuliner sulfat, exit tol Malang Kota. Dan akses mudah ke tengah kot...",1950000000.0,4.0,3.0,120.0,250.0,2025-12-15,Blimbing
"Dieng, Malang",- ⁠Taman Depan Rumah - ⁠Dapur + Area Laundry   Harga Jual 1.1 M (nego)  Selling point : ✅ Selangkah dari Malang City Point ✅ Selangkah dari...,1100000000.0,2.0,1.0,121.0,90.0,2025-12-15,Sukun
"Klojen, Malang","Rumah besar di nol jalan raya pusat kota..pusat kuliner& bisnis.lokasi strategis dekat raya dieng,raya ijen boulevard,mall,sekolah,supermarket,hote...",30000000000.0,6.0,7.0,1654.0,900.0,2025-12-15,Klojen
"Blimbing, Malang",Butuh Segera Laku ‼️ UPDATE TURUN HARGA - HARGA BAWAH PASAR   LT: 153m2 (9x17) LB: 98m2 Sertifikat Hak Milik (SHM) KT: 3 KM: 2 Listrik: 2300 wa...,1300000000.0,3.0,2.0,153.0,98.0,2025-12-15,Blimbing
"Araya, Malang","- Dekat Plaza Araya - ⁠Dekat Binus, SMP Al Kautsar dll - ⁠Dekat KDS Restaurant  - ⁠Dekat Taman Indie - ⁠Dekat Beauty Clinic, Lapangan padel...",2000000000.0,3.0,1.0,190.0,90.0,2025-12-15,Blimbing
"Blimbing, Malang","Rumah bergaya minimalis di Blimbing.  Temukan rumah 1 lantai yang modern ini,  dijual dengan pemandangan perkotaan yang menambah nilai estetika di ...",1100000000.0,3.0,2.0,151.0,145.0,2025-12-15,Blimbing
"Blimbing, Malang","Inspira Park - With Compact House, Be A Compact Family. Kawasan hunian modern tengah kota malang, menjadi sebuah ikon hunian kaum urban modern, yan...",1250000000.0,3.0,3.0,72.0,80.0,2025-12-15,Blimbing
"Blimbing, Malang","Rumah Siap Huni Dalam Perumahan Posisi HOOK Lokasi Strategis dan Akses Mudah Dekat Araya dan Terminal Arjosari, Binus  Spesifikasi : Sertifikat : S...",4700000000.0,6.0,3.0,356.0,411.0,2025-12-15,Blimbing
"Lowokwaru, Malang","*Dijual rumah murah 80% pembangunan, desain ornamen sesuai kemauan. Dekat dengan kampus UMM dan Unisma* ✨   *Tunggulwulung, Lowokwaru, Malang*  L...",850000000.0,4.0,2.0,88.0,80.0,2025-12-15,Lowokwaru
"Blimbing, Malang","Rumah Jual One Gate System Akses Mudah Bisa Sisipan 2 Mobil Akses Hanya Beberapa Menit ke Jalan Poros S. Parman Sekolahan, Rumah Sakit, Puskesmas, ...",1350000000.0,3.0,2.0,89.0,124.0,2025-12-15,Blimbing
"Klojen, Malang","DIJUAL Rumah Lokasi Strategis Dekat Sekolah Kalam Kudus Area Perumahan Elite, One Gate System Juga Dikelilingi Area Kampus Ternama  Spesifikasi : S...",2600000000.0,3.0,2.0,135.0,58.0,2025-12-15,Klojen
"Dieng, Malang","Rumah 1 lantai di Dieng, Malang.  Dijual rumah di wilayah yang tenang dengan pemandangan Lokasi di Pusat Kota. Properti 1 lantai bergaya minimalis ...",4000000000.0,4.0,2.0,339.0,149.0,2025-12-15,Sukun
"Sukun, Malang","DIJUAL Rumah Dalam Perumahan One Gate System Kondisi Terawat Suasana Tenang dan Nyaman Dekat Stasiun Kota Lama, Pasar Gadang   Spesifikasi : Sertif...",985000000.0,5.0,3.0,112.0,100.0,2025-12-15,Sukun
"Lowokwaru, Malang","Rumah di Lowokwaru.  Dapatkan rumah 1 lantai yang modern ini,  dijual dengan pemandangan indah yang menambah nilai estetika di lingkungan hunian. R...",1500000000.0,5.0,4.0,90.0,200.0,2025-12-15,Lowokwaru
"Lowokwaru, Malang","DIJUAL RUMAH HUNIAN – LOKASI STRATEGIS LOWOKWARU, MALANG ✨  Alamat: Jl. Ikan-Ikan, Lowokwaru, Kota Malang",1800000000.0,4.0,2.0,390.0,200.0,2025-12-15,Lowokwaru
"Sumbersari, Malang","Rumah 1 lantai di Sumbersari, Malang.  For sale rumah di wilayah yang nyaman. Properti 1 lantai ini berada di lingkungan yang mudah dijangkau.  Kat...",3000000000.0,9.0,6.0,281.0,317.0,2025-12-15,Lowokwaru
"Lowokwaru, Malang","Rumah nyaman di Perumahan De'Saxofone Town House, lingkungan asri dan aman. Posisi hook, one gate system, keamanan 24 jam. Legalitas SHM siap. LT 1...",1100000000.0,2.0,1.0,180.0,49.0,2025-12-15,Lowokwaru
"Kedungkandang, Malang","Rumah bergaya modern di Kedungkandang.  Miliki rumah 2 lantai yang modern ini,  dijual dengan pemandangan indah yang menambah nilai estetika di lin...",950000000.0,2.0,1.0,72.0,45.0,2025-12-15,Kedungkandang
"Blimbing, Malang",- Selangkah ke sekolah Hwaind - ⁠3 menit ke Suhat - ⁠One gate cluster security 24 jam  LT 83 m2 LB 125 m2 Bangunan 1.5 lantai Kamar Tidur 2 Kam...,850000000.0,2.0,1.0,83.0,125.0,2025-12-15,Blimbing
"Lowokwaru, Malang","Dijual Rumah Minimalis Modern 2 Lantai Kondisi Sangat Terawat Baik Sudah Dilengkapi Instalasi PLTS Lokasi di Perumahan Permata Jingga, Lowokwaru Ma...",2900000000.0,3.0,3.0,135.0,201.0,2025-12-15,Lowokwaru
"Kedungkandang, Malang",Promo Akhir tahun Rumah Murah Buring Malang Kota  Mepet citra garden  - Type 36/66 harga 400 juta(1 lantai) - Type 65/66 harga 650 juta (2 lantai) ...,650000000.0,2.0,2.0,66.0,65.0,2025-12-15,Kedungkandang
"Araya, Malang","Dijual Rumah Modern Terawat 2 lantai di Cluster Golf, Araya, Malang  ✅️ samping rumah terdapat fasum ruang terbuka hijau ✅️ row jalan lebar...",2600000000.0,3.0,2.0,300.0,200.0,2025-12-15,Blimbing
"Araya, Malang","Dijual rumah minimalis full furnish di Brassia Hills, Araya, Malang  ✅️ dekat dengan kafe² kopi terkenal mulai Ombe Koffie, 1/15, Araya Arcade...",1600000000.0,3.0,1.0,144.0,84.0,2025-12-15,Blimbing
"Blimbing, Malang","DIJUAL RUMAH EKSKLUSIF GAYA AMERICAN CLASSIC - PANDANWANGI, BLIMBING, KOTA MALANG  Hunian elegan bergaya American Classic dengan desain mewah dan n...",995000000.0,3.0,2.0,85.0,70.0,2025-12-15,Blimbing
"Araya, Malang","Rumah dijual lokasi di araya, blimbing, malang strategis dekat : exit tol dan bandara, akses pusat kota, mall (plaza araya) dan rumah sakit (persad...",4500000000.0,3.0,3.0,300.0,270.0,2025-12-15,Blimbing
"Blimbing, Malang","Rumah Siap Huni Jual Dekat Pusar Perbelanjaan, Univ Brawijaya, Polinema, Asia, ABM, Widyagama, Kawasan Suhat dan Rumah Sakit Akses Mudah dan Bisa S...",750000000.0,2.0,1.0,77.0,70.0,2025-12-15,Blimbing
"Blimbing, Malang","Rumah Siap Huni Jual Dekat Pusar Perbelanjaan, Univ Brawijaya, Polinema, Asia, ABM, Widyagama, Kawasan Suhat dan Rumah Sakit Akses Mudah dan Bisa S...",750000000.0,2.0,1.0,77.0,70.0,2025-12-15,Blimbing
"Dieng, Malang","Dapatkan rumah 1 lantai yang asri ini,  dijual dengan pemandangan asri yang menambah nilai estetika di lingkungan hunian. Rumah ini berada di wilay...",3000000000.0,5.0,4.0,340.0,316.0,2025-12-15,Sukun
"Purwantoro, Malang",RUMAH jual dijual  Purwantoro  Dijual Rumah Tengah Kota di Purwantoro Kota Malang  MALANG PURWANTORO,2700000000.0,7.0,2.0,232.0,250.0,2025-12-15,Klojen
"Araya, Malang",RUMAH jual dijual  Araya  Rumah Kontemporer Modern Lantai dekat Binus Araya Malang  MALANG ARAYA,952000000.0,2.0,2.0,55.0,56.0,2025-12-15,Blimbing
"Araya, Malang",RUMAH jual dijual  Araya  Rumah Modern Premium Fully Furnished dekat Binus Araya Malang  MALANG ARAYA,3400000000.0,4.0,3.0,162.0,148.0,2025-12-15,Blimbing
"Lowokwaru, Malang",RUMAH FULL FURNISH AREA PERMATA JINGGA MALANG LT 105  LB 105 KT 2  KM 2 Listrik 2200 SHM Hadap Utara Full Furnish  Ada sisa lahan di area belakang ...,2700000000.0,2.0,2.0,105.0,105.0,2025-12-15,Lowokwaru
"Araya, Malang","Rumah Jual Posisi Hook di Cluster Perumahan Araya Kondisi Terawat Akses Jalan Lebar Dekat Plaza Araya, Rumah Sakit Persada, Kampus Binus   Spesifik...",2000000000.0,3.0,1.0,190.0,90.0,2025-12-15,Blimbing
"Araya, Malang","Rumah Furnished Plus Private Pool di Boulevard Cluster Golf, Kota Araya Malang  one gate system cluster jalan kembar ROW 20 meter ⁠2 menit ke Ara...",3900000000.0,4.0,3.0,300.0,251.0,2025-12-15,Blimbing
"Lowokwaru, Malang","# Dijual Rumah Baru Full Furnish Dekat Suhat di Lowokwaru, Malang Kota #   ✅ Lokasi Sangat Strategis Dekat Suhat, UB, Unisma, UMM, Matos, UIN, UM...",1200000000.0,4.0,2.0,105.0,150.0,2025-12-15,Lowokwaru
"Klojen, Malang","Rumah Nyaman 1 lantai,Bangunan bagus,Asli Belanda,Bagus,terawat,Ngantong ******** di Kawasan Heritage Jalan Basuki Rahmat,KAYUTANGAN,Klojen Malang....",13000000000.0,5.0,2.0,427.0,427.0,2025-12-15,Klojen
"Klojen, Malang","* * * * *WANT TO SALE! * * * ** "" PRESTIGIOUS HERITAGE HOUSE "" Jl. GUNTUR/IJEN, KOTA MALANG T/B. 651/400 || SHM || SOUTHWEST K.TIDUR 5+1 || K.MANDI...",22000000000.0,6.0,5.0,651.0,400.0,2025-12-15,Klojen
"Klojen, Malang","* * * * *WANT TO SALE! * * * ** "" PRESTIGIOUS HERITAGE HOUSE "" Jl. WELIRANG/IJEN, KOTA MALANG T/B. 640/500 || SHM || NORTHEAST K.TIDUR 5+3 || K.MAN...",18000000000.0,8.0,5.0,640.0,500.0,2025-12-15,Klojen
"Merjosari, Malang","Dijual rumah minimalis Dekat UIN, Unisma, UB, dan UMM di Joyoagung Merjosari Lowokwaru Kota Malang
 
 Spesifikasi 
 - Legalitas : sertifikat hak mi...",550000000.0,2.0,1.0,77.0,36.0,2025-12-15,Lowokwaru
"Sawojajar, Malang","*TURUN HARGA PEMILIK INGIN SEGERA TERJUAL*  *Dijual Rumah Kokoh, Hook Siap Huni Di Jln Danau2, Sawojajar Malang*  Spesifikasi : - Legalitas : SHM -...",2100000000.0,8.0,3.0,223.0,200.0,2025-12-15,Blimbing
"Sawojajar, Malang","* TURUN HARGA, BUTUH TERJUAL CEPAT ‼️  *Dijual Cepat Rumah Minimalis 1 Lt Hook Siap Huni Di Sawojajar, Malang*  Spesifikasi : - Legalitas SHM -...",725000000.0,3.0,2.0,153.0,110.0,2025-12-15,Blimbing
"Sukun, Malang",RUMAH jual dijual  jl pelabuhan ketapang bakalan sukun  rumah 2 lantai di sukun kotamalang  MALANG SUKUN,600000000.0,3.0,2.0,72.0,60.0,2025-12-15,Sukun
"Madyopuro, Malang","Rumah murah BTU Madyopuro Malang Kota Jual cpt B.U Pol dkt kampus UM 2 wa.me/628133144xxxx  Spek: - LT 6x11 : 66 m2 , LB 40 m2 - Kmr tidur 2 , Kmr ...",380000000.0,1.0,1.0,66.0,66.0,2025-12-15,Kedungkandang
"Blimbing, Malang","DIJUAL RUMAH KARANGLO INDAH - KOTA MALANG Rumah tinggal nyaman dan luas di kawasan Karanglo Indah, lokasi tenang namun tetap dekat akses utama. Coc...",1400000000.0,3.0,2.0,198.0,130.0,2025-12-15,Blimbing
"Lowokwaru, Malang","Rumah Mewah Posisi Hooq di Boulevard Permata Jingga Suhat Dekat Taman.  Lokasi dekat dengan jalan soekarno hatta, pusat perbelanjaan, rumah sakit, ...",5300000000.0,4.0,5.0,350.0,350.0,2025-12-15,Lowokwaru
"Sukun, Malang",Full furnish LT 263 m²  LB 350 m²  Dimensi : 13 x 20 KT 4 + 1 KM 4 + 1 SHM Hadap Selatan Listrik 5500 watt PDAM  Harga Nego  #FEN.2A420,7000000000.0,5.0,5.0,263.0,350.0,2025-12-15,Sukun
"Araya, Malang",Furnished LT 240m2 LB 280m2 Dimensi : 15x16 KT 3+1 KM 3+1 SHM Hadap Timur laut Listrik 5500 watt Air Araya   #FEN.2A419,4500000000.0,4.0,4.0,240.0,280.0,2025-12-15,Blimbing
"Klojen, Malang",Dijual Rumah Klasik Kolonial di Daerah Jalan Gunung-Gunung Klojen Malang   Bangunan dan keramik original Kuda kuda full kayu jati Bangunan dari tah...,20000000000.0,4.0,3.0,937.0,500.0,2025-12-15,Klojen
"Klojen, Malang","Rumah Klasik di Jalan Simpang Ijen, Klojen Kota Malang  • dijual include furniture • lokasi strategis tengah kota • 2 menit dari Ijen Bouleva...",7000000000.0,4.0,4.0,216.0,350.0,2025-12-15,Klojen
"Klojen, Malang","Dijual Rumah Klasik 2 Lantai di Daerah Pulau Pulau, Klojen Malang   LT 285m LB 400 m KT 6+1 KM 4+1 (3 KM dalam Kamar)  Listrik 3500 watt Air PDAM  ...",3800000000.0,6.0,4.0,285.0,400.0,2025-12-15,Klojen
"Araya, Malang","* TURUN HARGA BANYAK ‼️  *Dijual Rumah Premium Modern Mewah di Araya Boulevard, Blimbing Malang*  * Rangka atap baja * Rank kayu jati * Genteng...",5800000000.0,3.0,3.0,400.0,340.0,2025-12-15,Blimbing
"Kedungkandang, Malang","Rumah 2 Lantai Bergaya Modern Klasik di Kota Malang  Hunian elegan dengan desain modern klasik, memberikan kesan mewah dan berkelas. Plafon tinggi,...",535000000.0,2.0,2.0,60.0,45.0,2025-12-15,Kedungkandang
"Sukun, Malang",DIJUAL RUMAH HOOK FULL FURNISH STRATEGIS DI SUKUN MALANG  LT 300m2 LB 287m2 kamar tidur 3+1 kamar mandi 3 Listrik 2200  SHM Air pdam garasi + carpo...,4500000000.0,3.0,3.0,300.0,287.0,2025-12-15,Sukun
"Kedungkandang, Malang",Rumah Bergaya Eropa Modern di Malang  Nikmati suasana hunian ala Eropa dengan tampilan klasik yang elegan. Kesan mewah dari list dinding dan balkon...,535000000.0,2.0,2.0,62.0,45.0,2025-12-15,Kedungkandang
"Dieng, Malang","Turun Harga   Dijual Rumah Semi Furnish di Dieng TownHouse, Dieng Malang  Rumahnya paling depan 3 Menit ke Superindo Langsep 5 Menit ke MOG  Luas T...",2200000000.0,3.0,2.0,150.0,125.0,2025-12-15,Sukun
"Lowokwaru, Malang","Dijual Rumah Terawat 2,5 Lantai Fully Furnished Lokasi di Tectona Residence, Lowokwaru Kota Malang  Selling Point : Lingkungan yang nyaman, tenang ...",1000000000.0,3.0,2.0,75.0,121.0,2025-12-15,Lowokwaru
"Lowokwaru, Malang","Turun Harga  Hemat Lebih Banyak  Dijual Cepat Rumah Minimalis Modern 2 Lantai Siap Huni ( Fully Furnished ) di Perumahan Permata Jingga, Lowokwaru ...",3000000000.0,4.0,3.0,168.0,250.0,2025-12-15,Lowokwaru
"Sawojajar, Malang","Turun Harga   Dijual Rumah 2 Lantai, 3 Kamar Tidur, Bonus Furnish di Grand Permata Jingga, Sawojajar Malang   Dimensi 7 x 15 m Sertifikat SHM Luas ...",2200000000.0,3.0,3.0,105.0,89.0,2025-12-15,Blimbing
"Sukun, Malang","Dijual Rumah Baru Gress Full Furnish + Elektroniknya, Siap Huni Tinggal Bawa Koper Baju",875000000.0,2.0,1.0,87.0,87.0,2025-12-15,Sukun
"Sawojajar, Malang","# DIJUAL RUMAH LUAS HOOK SIAP HUNI DI DANAU MANINJAU, SAWOJAJAR - MALANG #  Legalitas : SHM LT : 267 m2 LB : 300 m2 Lantai : 1,5 KT : 3 + 1 KM : 3 ...",1900000000.0,3.0,3.0,267.0,300.0,2025-12-15,Blimbing
"Sukun, Malang","*DIJUAL RUMAH DESIGN KEREN SIAP HUNI DI JANTI BARAT, SUKUN KOTA MALANG*  Spesifikasi : LT : 160 m2 LB : 250 m2 Lantai : 2 KT : 4 + 1 KM : 3 + 1 Lis...",1800000000.0,4.0,3.0,160.0,250.0,2025-12-15,Sukun
"Cemorokandang, Malang","Rumah bergaya minimalist modern di Cemorokandang.  Miliki rumah 1 lantai yang nyaman ini,  dijual dengan pemandangan permukiman warga yang menambah...",950000000.0,2.0,2.0,116.0,112.0,2025-12-15,Klojen
"Blimbing, Malang",LT : 187 m2 LB : 190 m2 Dimensi 11 x 17 Bangunan 1.5 lantai Kamar tidur : 2+2 Kamar mandi : 2 Listrik : 1300W Air : PDAM + sumur Legalitas : SHM on...,2200000000.0,2.0,2.0,187.0,190.0,2025-12-15,Blimbing
"Klojen, Malang","✅️ posisi hook, semi furnished ✅️ bangunan masih kokoh ✅️ 3 menit ke MCP dan Cyber Mall ✅️ Selangkah ke Unmer Dieng Malang, cocok b...",6000000000.0,4.0,3.0,499.0,350.0,2025-12-15,Klojen
"Kedungkandang, Malang","Rumah bergaya minimalist modern di Kedungkandang.  Miliki rumah 1 lantai yang modern ini,  dijual dengan pemandangan pegunungan yang menambah nilai...",357000000.0,2.0,1.0,77.0,36.0,2025-12-15,Kedungkandang
"Araya, Malang","HOT PROPERTY‼️ *LUAS 435 & DI BOULEVARD ARAYA*‼️:heart_eyes::fire:  *Rumah Dijual MURAH di Pondok Blimbing Indah, Araya, Blimbing, Malang* ...",3000000000.0,4.0,3.0,435.0,220.0,2025-12-15,Blimbing
"Lowokwaru, Malang",Dijual Rumah Siap Huni Selangkah dari Raya Suhat di daerah Saxophone Lowokwaru Kota Malang  Spesifikasi - Legalitas: Sertifikat hak milik (SHM) - L...,1000000000.0,2.0,1.0,126.0,80.0,2025-12-15,Lowokwaru
"Lowokwaru, Malang",Fasilitas - 3 AC - kichen set lengkap (Modena) - water heater - CCTV  Fasum Perumahan: - One gate system - Masjid - Club House  - Kolam Renang - La...,1850000000.0,3.0,2.0,82.0,92.0,2025-12-15,Lowokwaru
"Lowokwaru, Malang",Fasilitas: - Ruang Keluarga - Dapur Luas + Kitchen Set - Ada Teras dalam Rumah - Halaman Lantai 2 Sangat luas Los - Tandon Air  Selling Point : ✅...,1100000000.0,3.0,2.0,127.0,180.0,2025-12-15,Lowokwaru
"Klojen, Malang",2 lantai LT : 289 m2 LB : 300 m2 KT : 3+2 KM : 4 Dapur : 1 garasi : 2 mobil carport : 1 mobil Listrik : 2200 watt Air :  pdam Sertifikat : SHGB  Ha...,4850000000.0,5.0,4.0,289.0,300.0,2025-12-15,Klojen
"Klojen, Malang","[PROPERTI LANGKA]  Rumah Old Money Vibes di Kawasan Jalan Besar Ijen, Klojen Kota Malang  • lokasi sangat ekslusif di tengah kota Malang • hany...",25000000000.0,6.0,5.0,1050.0,950.0,2025-12-15,Klojen
"Klojen, Malang","Dijual Rumah Mewah Strategis di Pusat Kota Area Gunung - gunung, Klojen Malang Selangkah dari Jalan Ijen Boulevard   LT :  735 m² LB : -/+ 500 m²...",22000000000.0,4.0,3.0,735.0,500.0,2025-12-15,Klojen
"Araya, Malang","Rumah Jual Dalam Perumahan Araya Fasilitas Umum Lengkap Akses Mudah Dekat Masjid Araya, Plaza Araya, RS Persada, SPBU, Kondisi Rumah Istimewa Halam...",2650000000.0,3.0,2.0,264.0,146.0,2025-12-15,Blimbing
"Araya, Malang","Rumah Minimalis Siap Huni Di Perum Araya Cluster Jasmine Valley. Lingkungan Aman & Nyaman, Dekat Kampus BINUS, Plaza Araya, RS Persada.  Alamat : J...",950000000.0,3.0,2.0,60.0,64.0,2025-12-15,Blimbing
"Dieng, Malang","Dijual Rumah Siap Huni Di Perum Elite Istana Dieng, Lokasi Strategis Di Pusat Kota, One Gate System, Ada Club House, Dekat UB, UNMER, Machung.  Ala...",2750000000.0,2.0,1.0,129.0,80.0,2025-12-15,Sukun
"Sawojajar, Malang","Rumah Baru Siap Huni Sawojajar 2 - Harga 550 Juta Nego  Dijual Rumah Baru Siap Huni - Jl. Kapiworo, Sawojajar 2, Kabupaten Malang  Hunian baru yang...",550000000.0,2.0,1.0,72.0,46.0,2025-12-15,Blimbing
"Sawojajar, Malang","Dijual Rumah Baru Siap Huni - Sawojajar 2, Malang  Hunian modern dua lantai dengan desain kekinian, berada di lingkungan yang tenang, aman, dan str...",750000000.0,3.0,2.0,72.0,100.0,2025-12-15,Blimbing
"Sukun, Malang","Kesempatan terbatas buat Anda dapatkan rumah nyaman dengan return investasi tinggi di Sukun, Malang.  Rumah ini menawarkan lokasi yang strategis se...",450000000.0,2.0,1.0,93.0,36.0,2025-12-15,Sukun
"Lowokwaru, Malang","Cocok Dibuat Segala Macam Jenis Usaha (Guest House, Restoran, Kafe, Klinik dll) Maupun untuk Tempat Tinggal  Spesifikasi : Bangunan : 2 Lantai Luas...",4900000000.0,9.0,3.0,288.0,350.0,2025-12-15,Lowokwaru
"Sukun, Malang",2 lantai LT : 218 m2 LB : 300 m2 KT : 7 KM : 4 Dapur : 1 garasi : 1 mobil carport : 3 mobil Listrik : 2200 watt Air PDAM  Sertifikat SHM  Harga Neg...,1900000000.0,7.0,4.0,218.0,300.0,2025-12-15,Sukun
"Klojen, Malang",Rumah Heritage Lokasi Tengah Kota Malang Daerah Gunung - Gunung  Bangunan terawat dan siap huni  Lokasi dekat ke : - kawasan ijen boulevard - mall ...,13000000000.0,5.0,3.0,657.0,250.0,2025-12-15,Klojen
"Araya, Malang",LT 424 m LB 600 m KT 5 + 1 KM 3 + 1 2 Lantai  Dapur 1 Garasi 2 mobil Dimensi 17 x 25 m² Listrik 3500 Watt Air PDAM & Sumur SHM  Hadap Barat   Harg...,3800000000.0,6.0,4.0,424.0,600.0,2025-12-15,Blimbing
"Sukun, Malang",Rumah Dijual Malang Rumah Hunian yang Nyaman dan Tenang.... Terlihat kecil dari depan tapi begitu masuk ke dalam.... akan dibuat kagum karena tata ...,2100000000.0,6.0,4.0,218.0,300.0,2025-12-15,Sukun
"Blimbing, Malang","DIJUAL RUMAH MINIMALIS – JL. IKAN PIRANHA, BLIMBING – MALANG   Lokasi Sangat Strategis Dekat Terminal Arjosari & Exit Tol Karanglo Dekat Kampus...",700000000.0,2.0,1.0,84.0,70.0,2025-12-15,Blimbing
"Araya, Malang",LT 240 m² LB 350 m² KT  4+1 KM 4+1 Surat SHM Hadap Utara PDAM dan sumur  Daya listrik 4400 wart Posisi Kotak (badan) Garasi  Carport  Kitchen set...,4970000000.0,5.0,5.0,240.0,350.0,2025-12-15,Blimbing
