lokasi,judul,harga_bersih,kamar_tidur,kamar_mandi,luas_tanah_m2,luas_bangunan,tanggal_clean,kecamatan
"Klojen, Malang",Dijual Rumah Klasik Kolonial di Daerah Jalan Gunung-Gunung Klojen Malang   Bangunan dan keramik original Kuda kuda full kayu jati Bangunan dari tah...,20000000000.0,4.0,3.0,937.0,500.0,2025-12-15,Klojen
"Klojen, Malang","Keunggulan: 1. Lingkungan Asri , Nyaman dan Tenang   2. View Menajubkan , Suasana Sejuk  3. Keamanan 24 Jam  4. Bangunan Bagus , Terawat 5. Akses J...",16500000000.0,9.0,7.0,738.0,622.0,2025-12-15,Klojen
"Merjosari, Malang","Rumah 2 lantai di Merjosari, Malang.  Dijual rumah di wilayah yang nyaman dengan pemandangan Dipinggiran kota. Properti 2 lantai ini berada di ling...",1100000000.0,10.0,10.0,75.0,120.0,2025-12-15,Lowokwaru
"Lowokwaru, Malang",Dijual Rumah di Perumahan Jalan Ikan Ikan Blimbing Malang Kota Dekat Pusat Kota Malang  Spesifikasi: - Legalitas: SHM - Jumlah Lantai: 2 Lantai - L...,900000000.0,3.0,2.0,77.0,138.0,2025-12-15,Lowokwaru
"Araya, Malang","Rumah Minimalis Modern Full Furnish di Denmoza Hills, Araya, Malang  cocok untuk mahasiswa, dosen atau karyawan BINUS selangkah ke BINUS Araya deka...",850000000.0,1.0,1.0,70.0,25.0,2025-12-15,Blimbing
"Klojen, Malang","Dijual rumah bagus hanya 1 lantai,siap pakai dan terawat.Lokasi di gunung²Malang.selangkah dri jln ijen &pasar oro² dowo.  Ltnh 435 m² Lbgn 216 ...",8500000000.0,4.0,2.0,435.0,216.0,2025-12-15,Klojen
"Blimbing, Malang",LT  84 LB  54 KT  2  KM  1 Dimensi  6 x 14 Sertifikat HAK MILIK Orientasi Barat   Harga 550 Jt  More Info : Lusia - 08133648xxxx Tirta - 08113...,550000000.0,2.0,1.0,84.0,54.0,2025-12-15,Blimbing
"Lowokwaru, Malang",Fasilitas: - Ruang Keluarga - Dapur Luas + Kitchen Set - Ada Teras dalam Rumah - Halaman Lantai 2 Sangat luas Los - Tandon Air  Selling Point : ✅...,1100000000.0,3.0,2.0,127.0,180.0,2025-12-15,Lowokwaru
"Lowokwaru, Malang",Dijual Rumah Siap Huni Selangkah dari Raya Suhat di daerah Saxophone Lowokwaru Kota Malang  Spesifikasi - Legalitas: Sertifikat hak milik (SHM) - L...,1000000000.0,2.0,1.0,126.0,80.0,2025-12-15,Lowokwaru
"Araya, Malang","TURUN HARGA BANYAK ‼️  Dijual Rumah Mewah Terawat di Araya Boulevard, Blimbing Malang   Rangka atap baja Rank kayu jati Genteng Kanmuri Kusen m...",5800000000.0,3.0,3.0,400.0,340.0,2025-12-15,Blimbing
"Klojen, Malang","Rumah Dijual Malang LOKASI DI LINGKUNGAN PEJABAT DAERAH CUKUP ASRI DAN ELIT  DEKAT DENGAN
 - MALL
 - BANK
 - SEKOLAH
 - PUJASERA
 - KAMPUS UNMER
 -...",3250000000.0,6.0,4.0,313.0,240.0,2025-12-15,Klojen
"Klojen, Malang","(RKS347) - Lokasi Strategis Di Tengah Kota Malang - ⁠Hanya 1 Menit Ke Jalan Besar Ijen - Dekat Ke Banyak Rumah Sakit, MOG, Jalan Pahlawan Trip Dl...",8000000000.0,6.0,5.0,427.0,350.0,2025-12-15,Klojen
"Blimbing, Malang","Rumah Dijual Malang lokasi perumahan di tengah kota malang,dekat dengan
 - lokasi di tengah kota malang
 - dekat bandara malang
 - dekat plaza mall...",1100000000.0,4.0,2.0,140.0,140.0,2025-12-15,Blimbing
"Araya, Malang",Rumah luas di daerah Araya dekat dengan kampus Binus dekat dengan Persada Hospital dekat dengan Plaza Araya dekat dengan fasilitas umum SHM (liv),4200000000.0,3.0,2.0,240.0,200.0,2025-12-15,Blimbing
"Lowokwaru, Malang","Rumah Mojolangu Lowokwaru Malang Jual Murah B.u Poll Dkt Suhat Dkt Ub wa.me/628517955xxxx  Spek: - LT 234 m , Lb 330 m (Bangunan 2 lantai) - K Tidu...",2600000000.0,4.0,3.0,234.0,330.0,2025-12-15,Lowokwaru
"Klojen, Malang","DIJUAL Rumah Semi Furnished (Perabot yang Nempel) Dekat Univ. Widya Karya, SMA Dempo, Santa Maria 2, Alfamart, Indomaret, Transmart, Perpustakaan U...",7000000000.0,14.0,7.0,384.0,500.0,2025-12-15,Klojen
"Kedungkandang, Malang","Ada kamar mandi dalam, include kitchrn set, wardrobe, bathup, ac",1150000000.0,3.0,2.0,135.0,135.0,2025-12-15,Kedungkandang
"Klojen, Malang","DIJUAL Rumah Lokasi Strategis Dekat Sekolah Kalam Kudus Area Perumahan Elite, One Gate System Juga Dikelilingi Area Kampus Ternama  Spesifikasi : S...",2600000000.0,3.0,2.0,135.0,58.0,2025-12-15,Klojen
"Blimbing, Malang","DIJUAL RUMAH MINIMALIS – JL. IKAN PIRANHA, BLIMBING – MALANG   Lokasi Sangat Strategis Dekat Terminal Arjosari & Exit Tol Karanglo Dekat Kampus...",700000000.0,2.0,1.0,84.0,70.0,2025-12-15,Blimbing
"Madyopuro, Malang","Rumah Jual Selangkah ke Tol Malng Kota Akses Hanya Beberapa Menit Ke Pasar Tradisional dan Supermarket Dekat Sekolahan, Kampus UM II Lingkungan Nya...",530000000.0,3.0,1.0,65.0,70.0,2025-12-15,Kedungkandang
"Kedungkandang, Malang","Kesempatan terbatas buat Anda dapatkan rumah strategis dengan return investasi tinggi di Kedungkandang, Malang.  Rumah ini menawarkan kelengkapan f...",599000000.0,2.0,1.0,90.0,70.0,2025-12-15,Kedungkandang
"Sawojajar, Malang","- Hunian nyaman - Bangunan baru dan terawat - Daerah Sawojajar - Semi furnished (Kitchen Set, Lemari TV, Dispenser dan 2 Unit AC) - Ada rooftop - S...",1200000000.0,2.0,1.0,96.0,57.0,2025-12-15,Blimbing
"Sawojajar, Malang","Rumah Dijual Malang rumah dijual didaerah perumahan sawojajar dekat dengan :
 - bank bank
 - exit tol sawojajar
 - superindo
 - ace hardware
 - sek...",2600000000.0,4.0,3.0,406.0,250.0,2025-12-15,Blimbing
"Lowokwaru, Malang","Rumah di Lowokwaru.  Dapatkan rumah 1 lantai yang asri ini,  dijual dengan pemandangan asri yang menambah nilai estetika di lingkungan hunian. Ruma...",2500000000.0,3.0,3.0,309.0,250.0,2025-12-15,Lowokwaru
"Lowokwaru, Malang",ASET YG BISA MENGHASILKAN PULUHAN JUTA PER BULAN  Dijual rumah area prime bunga - bunga suhat Malang!!   Cocok banget untuk tempat tinggal ataupun ...,3500000000.0,5.0,4.0,193.0,230.0,2025-12-15,Lowokwaru
"Lowokwaru, Malang","Dijual Rumah Baru Gress 2 Lantai Siap Huni Jalan Ikan Ikan, Lowokwaru Malang  Ready ada 2 unit jejer sama persis 500 Meter dari Hwaind 5 Menit ke A...",1250000000.0,3.0,2.0,87.0,92.0,2025-12-15,Lowokwaru
"Sukun, Malang","Rumah bergaya minimalist modern di Sukun.  Miliki rumah 3 lantai yang nyaman ini,  dijual dengan pemandangan indah yang menambah nilai estetika di ...",2000000000.0,5.0,3.0,135.0,180.0,2025-12-15,Sukun
"Blimbing, Malang","Rumah Dijual Malang Rumah 2 lantai, masih baru, full  furnished, style modern minimalis, perumahan eksklusif Graha Kencana Malang.
 
 Fasilitas:
 �...",2970000000.0,4.0,4.0,170.0,240.0,2025-12-15,Blimbing
"Blimbing, Malang","Dekat ABM, lingkungan aman dan nyaman, cocok untuk keluarga",2700000000.0,4.0,1.0,257.0,143.0,2025-12-15,Blimbing
"Araya, Malang","Rumah For Sell Malang rumah di araya lokasi dekat dengan 
 - binus universitas
 - ombe coffee
 - superindo
 - rumah sakit persada
 - exit toll sing...",3500000000.0,5.0,5.0,183.0,260.0,2025-12-15,Blimbing
"Klojen, Malang","Ada halaman belakang, lingkungan aman dan nyaman, dekat fasum",2500000000.0,2.0,3.0,317.0,289.0,2025-12-15,Klojen
"Lowokwaru, Malang","PENGEN CEPET LAKU TURUN 100 JUTA   Dijual rumah mewah terawat di jalan bunga-bunga, Lowokwaru, Malang",3400000000.0,4.0,3.0,350.0,350.0,2025-12-15,Lowokwaru
"Sawojajar, Malang","Bangunan terawat, ada musholla",800000000.0,4.0,1.0,103.0,100.0,2025-12-15,Blimbing
"Araya, Malang","Dijual Rumah Cantik di Araya, 5 Menit ke Gerbang Tol Singosari, Lokasi Strategis, Cocok Untuk Investasi, Lingkungan Hijau dan Bebas Polusi  Alamat ...",1270000000.0,3.0,2.0,120.0,75.0,2025-12-15,Blimbing
"Oro-Oro Dowo, Malang","Rumah Dijual Malang Rumah dijual 1 1/2 lantai, siap huni, di tengah kota Malang, Oro Oro Dowo, Malang Kota.
 
 Fasilitas:
 • Kamar tidur 6+1
 •...",14000000000.0,6.0,4.0,685.0,685.0,2025-12-15,Klojen
"Sukun, Malang",HOT LISTING RUMAH CANTIK JANTi  DIJUAL Rumah Cantik T-Junction di Janti  Sukun Malang  Spesifikasi : LT : 127 m2 LB : 110 m2 Dimensi : 8 x 15 Lanta...,1700000000.0,2.0,2.0,127.0,110.0,2025-12-15,Sukun
"Dieng, Malang","Dapatkan rumah 1 lantai yang asri ini,  dijual dengan pemandangan asri yang menambah nilai estetika di lingkungan hunian. Rumah ini berada di wilay...",3000000000.0,5.0,4.0,340.0,316.0,2025-12-15,Sukun
"Dieng, Malang","Spesifikasi: Angsuran 3 jutaan udah dapet rumah 2 lantai yang halaman belakangnya bisa dikembangin lagi  Lokasinya oke banget, selangkah dari Cyber...",710000000.0,2.0,1.0,72.0,47.0,2025-12-15,Sukun
"Kedungkandang, Malang","Rumah Furnished, Minimalis Modern Lokasi Citra Garden City  Bangunan bagus dan terawat  Lokasi dekat ke - exit tol ki ageng gribig - kawasan sawoja...",2500000000.0,5.0,5.0,180.0,186.0,2025-12-15,Kedungkandang
"Kedungkandang, Malang",Rumah modern dengan desain efisien dan lokasi terbaik di Kota Malang. Dibangun untuk Anda yang mencari keseimbangan antara kenyamanan dan nilai inv...,453000000.0,2.0,1.0,66.0,40.0,2025-12-15,Kedungkandang
"Lowokwaru, Malang","DIJUAL RUMAH HUNIAN – LOKASI STRATEGIS LOWOKWARU, MALANG ✨  Alamat: Jl. Ikan-Ikan, Lowokwaru, Kota Malang",1800000000.0,4.0,2.0,390.0,200.0,2025-12-15,Lowokwaru
"Kedungkandang, Malang",Promo Akhir tahun Rumah Murah Buring Malang Kota  Mepet citra garden  - Type 36/66 harga 400 juta(1 lantai) - Type 65/66 harga 650 juta (2 lantai) ...,650000000.0,2.0,2.0,66.0,65.0,2025-12-15,Kedungkandang
"Dieng Tidar, Malang","Rumah DIJUAL Di Panorama Dieng Kawasan dieng, cuma 2 menit ke Unmer dan Cyber Mall. Sedang proses renovasi. Akses ke tengah kota, MOG, alun-alun  S...",700000000.0,2.0,1.0,73.0,59.0,2025-12-15,Sukun
"Sawojajar, Malang",Harga Murah Rumah Siap Huni Lokasi Sawonajar 2  Malang  LT 149m² ±(7x21)  LB 148m² KT 4 KM 1 Listrik 1300W+Air PDAM Legalitas SHM Harga 960jt Ne...,960000000.0,4.0,1.0,149.0,148.0,2025-12-15,Blimbing
"Araya, Malang","Rumah dijual lokasi di araya, blimbing, malang strategis dekat : exit tol dan bandara, akses pusat kota, mall (plaza araya) dan rumah sakit (persad...",4500000000.0,3.0,3.0,300.0,270.0,2025-12-15,Blimbing
"Blimbing, Malang","DIJUAL RUMAH EKSKLUSIF GAYA AMERICAN CLASSIC - PANDANWANGI, BLIMBING, KOTA MALANG  Hunian elegan bergaya American Classic dengan desain mewah dan n...",995000000.0,3.0,2.0,85.0,70.0,2025-12-15,Blimbing
"Sawojajar, Malang",Harga Murah Rumah American Classic  Lokasi Sawonajar 2  Malang  LT 129m² ±(7x18)  LB 220m² ( 2 Lt ) KT 4 KM 2 Listrik 1300W+Air PDAM Legalitas S...,1100000000.0,4.0,2.0,129.0,220.0,2025-12-15,Blimbing
"Lowokwaru, Malang",Dijual Rumah Istimewa jalan Ikan Ikan kota Malang   Spesifikasi : Jenis surat: SHM Tahun renov: 2022 LT : 144m² LB : 260m²  Listrik 3.500 PDAM 5 ...,1500000000.0,5.0,4.0,144.0,260.0,2025-12-15,Lowokwaru
"Dieng Tidar, Malang","Rumah For Sell Malang Perumahan Dieng dengan suasana asri dan one gate system
 Dekat ke Villw Puncak Tidar
 Dekat UB
 Dekat Masjid
 Dekat Indomaret...",1650000000.0,3.0,2.0,204.0,150.0,2025-12-15,Sukun
"Blimbing, Malang","Dijual Hunian Strategis di Jantung Kota Malang Daerah Blimbing. Akses Mudah, Dekat ABM, Widyagama, Sekolah Hwa Ind, Pasar Blimbing  Alamat : Candi ...",1800000000.0,3.0,2.0,204.0,150.0,2025-12-15,Blimbing
"Lowokwaru, Malang","Rumah Pojok Siap Huni Fully Furnished Dekat SD, SMP & SMA Sabilillah di Jl Ikan-ikan Lowokwaru Kota Malang  Spesifikasi Legalitas : Sertifikat Hak ...",1850000000.0,3.0,2.0,90.0,130.0,2025-12-15,Lowokwaru
"Sukun, Malang","Dijual Rumah Modern Baru 1,5 Lantai Plus Mezzanine Full Perabot di Klayatan Sukun Kota Malang*  _Note : Sedang progres bangun_  Spesifikasi: -Legal...",955000000.0,3.0,2.0,80.0,105.0,2025-12-15,Sukun
"Araya, Malang","Dijual Rumah Modern Terawat 2 lantai di Cluster Golf, Araya, Malang  ✅️ samping rumah terdapat fasum ruang terbuka hijau ✅️ row jalan lebar...",2600000000.0,3.0,2.0,300.0,200.0,2025-12-15,Blimbing
"Araya, Malang","Dijual rumah minimalis full furnish di Brassia Hills, Araya, Malang  ✅️ dekat dengan kafe² kopi terkenal mulai Ombe Koffie, 1/15, Araya Arcade...",1600000000.0,3.0,1.0,144.0,84.0,2025-12-15,Blimbing
"Araya, Malang",- ⁠Hadap Timur & Utara - ⁠Bangunan 2.5 Lantai - ⁠Dapur Bersih + Kotor - ⁠Mini Bar + Ruang Makan - ⁠Area Laundry + Ruang Setrika  Selling ...,8500000000.0,4.0,3.0,342.0,500.0,2025-12-15,Blimbing
"Sukun, Malang","*Rumah Minimalis Mewah Baru Gress Furnish + Elektronik Di Sukun, Malang*  * Desain interior & exterior elegan, mewah  * Fully Furnished + Elektroni...",875000000.0,2.0,1.0,87.0,87.0,2025-12-15,Sukun
"Polowijen, Malang","DIJUAL CEPAT - TURUN HARGA!  Rumah Minimalis Siap Huni - Polowijen, Blimbing Malang  Butuh cepat laku, harga sudah turun besar!  Lokasi: Perumahan ...",495000000.0,2.0,1.0,93.0,50.0,2025-12-15,Klojen
"Blimbing, Malang",Rumah Konsep Landed Apartment M-House The Araya Malang  • ⁠1 menit ke kampus Binus • ⁠dekat bandara Abd Saleh • ⁠5 menit ke pintu tol P...,400000000.0,1.0,2.0,13.0,27.0,2025-12-15,Blimbing
"Oro-Oro Dowo, Malang","Rumah For Sell/rent Malang lokasi strategis lingkungan elit. cocok u cafe  ,dekat dg pasar,cafe cafe,resto, gereja, dekat dg ijen boulevard kawasan...",25000000000.0,6.0,3.0,651.0,300.0,2025-12-15,Klojen
"Dieng, Malang",Rumah minimalis  lokasi Dieng dimensi LT 7 x 14 dimensi LB 7 x 10 ada mezzanine air sumur plus PDAM SHM (indr),1250000000.0,2.0,2.0,98.0,70.0,2025-12-15,Sukun
"Klojen, Malang","Dijual Rumah Klasik 2 Lantai di Daerah Pulau Pulau, Klojen Malang   LT 285m LB 400 m KT 6+1 KM 4+1 (3 KM dalam Kamar)  Listrik 3500 watt Air PDAM  ...",3800000000.0,6.0,4.0,285.0,400.0,2025-12-15,Klojen
"Sukun, Malang",RUMAH jual dijual pelabuhan tanjung perak  Dijual cepat rumah 1 lantai cantik & bagus lokasi sangat strategis harga terjangkau  MALANG SUKUN,1000000000.0,4.0,2.0,153.0,100.0,2025-12-15,Sukun
"Araya, Malang",(EAY1334) - Lokasi Hanya 3 Menit Ke Araya Club House - ⁠Denah Layout Dan Gambar Kerja Sudah Ready - ⁠Akan Terima Kondisi Finishing 100% (Kualit...,3300000000.0,5.0,4.0,200.0,251.0,2025-12-15,Blimbing
"Lowokwaru, Malang","Rumah Classic Dekat Jalan Raya Suhat, UB dan Polinema di Permata Jingga Lowokwaru Malang  Spesifikasi :  Legalitas : Sertifikat hak milik (SHM + IM...",4500000000.0,5.0,3.0,300.0,200.0,2025-12-15,Lowokwaru
"Araya, Malang","Dijual Rumah Baru Modern Minimalis - PBI Araya, Kota Malang  Hunian eksklusif di kawasan perumahan elit Araya. Desain modern minimalis dengan tata ...",1970000000.0,4.0,4.0,120.0,142.0,2025-12-15,Blimbing
"Cemorokandang, Malang","Type Firenze - Hunian 1 Lantai non Furnished  Perumahan Premium di Kota Malang, Hanya 5 Menit ke Tol Sawojajar.  Dengan Fasum yg lengkap :   Islami...",690000000.0,2.0,1.0,72.0,42.0,2025-12-15,Klojen
"Gadang, Malang","Hunian American Modern di pusat Kota Malang menghadirkan kenyamanan & prestise.  Lokasi premium nol jalan raya provinsi Gadang, akses mudah ke pasa...",430000000.0,2.0,1.0,72.0,34.0,2025-12-15,Sukun
"Araya, Malang","Dijual Rumah Mewah Siap Huni Di Perum Araya, Ada Rooftop, Row Jalan Lebar, Security 24 Jam, Dekat Exit Tol, BINUS University Dan Courtyard  Alamat ...",6500000000.0,6.0,3.0,416.0,400.0,2025-12-15,Blimbing
"Blimbing, Malang",Tentang properti ini Rumah Di Jual semi furnished di simpang grajakan pandanwangi blimbing Rumah Di Jual semi furnished di simpang grajakan pandanw...,1550000000.0,4.0,3.0,147.0,150.0,2025-12-15,Blimbing
"Klojen, Malang","Keunggulan: 1. Lingkungan Asri , Nyaman dan Tenang   2. View Menajubkan , Suasana Sejuk  3. Keamanan 24 Jam  4. Bangunan Bagus , Terawat 5. Akses J...",16500000000.0,9.0,7.0,738.0,622.0,2025-12-15,Klojen
"Dieng, Malang",RUMAH SIAP HUNI DI KOTA MALANG Jual Rumah BUKIT DIENG - Malang LT 450 LB 400 KT 3 KM 5 Dimensi 15 x 30 Listrik 4400 Rp 5.000.000.000  SHM Hadap Tim...,5500000000.0,3.0,5.0,450.0,400.0,2025-12-15,Sukun
"Araya, Malang","TERMURAH DI KELASNYA  Dijual Rumah Mewah Full Furnish di Boulevard Cluster Golf, Kota Araya Malang   Bonus view lapangan golf Lokasi aman dan nyama...",4600000000.0,4.0,4.0,375.0,500.0,2025-12-15,Blimbing
"Araya, Malang","* TURUN HARGA BANYAK ‼️  *Dijual Rumah Premium Modern Mewah di Araya Boulevard, Blimbing Malang*  * Rangka atap baja * Rank kayu jati * Genteng...",5800000000.0,3.0,3.0,400.0,340.0,2025-12-15,Blimbing
"Blimbing, Malang","Dijual Rumah Hak Bangun Istimewa di Taman Raden Intan. Lokasi strategis, harga murah, dan menarik.   Selling point: Lokasi strategis Posisi rumah h...",900000000.0,4.0,2.0,153.0,120.0,2025-12-15,Blimbing
"Araya, Malang","Rumah Jual Kondisi Bagus, Siap Huni Dekat Lapangan Golf, Kampus Binus, Cafe Kekinian Akses Mudah. Semi Furnished (TV 50 inch + backdrop, lampu gant...",3400000000.0,4.0,3.0,200.0,260.0,2025-12-15,Blimbing
"Araya, Malang",J081 dIJUAL RUMAH MEWAH DI ARAYA KOTA MALANG  LT 375  LB 418 KT 7+1  KM 8+1 Dimensi 15 x 25 Listrik 5500 SHM Hadap Barat 2 Lantai  Selling Point : ...,7800000000.0,7.0,8.0,375.0,418.0,2025-12-15,Blimbing
"Blimbing, Malang",Rumah + Tempat Usaha Luas Murah Lokasi Tenaga Utara Blimbing  Bangunan terawat dan siap huni  Lokasi dekat ke - exit tol pakis malang - bandara uda...,12000000000.0,5.0,5.0,963.0,600.0,2025-12-15,Blimbing
"Lowokwaru, Malang","✅ HARGA TURUN DRASTIS (150 JUTA), BUTUH SEGERA LAKU ‼️  ** Dijual Murah Rumah Gress Modern Minimalis di The 8 Residence, Malang **  # Lokasi ...",700000000.0,3.0,2.0,72.0,100.0,2025-12-15,Lowokwaru
"Dieng, Malang","Kesempatan terbatas buat Anda dapatkan rumah strategis dengan return investasi tinggi di Dieng, Malang.  Rumah ini menawarkan lokasi yang strategis...",1900000000.0,3.0,2.0,197.0,80.0,2025-12-15,Sukun
"Lowokwaru, Malang","Rumah Modern 2 Lantai dekat Raya Suhat UMM, Polinema & UB di Tunggulwulung Kota Malang Spesifikasi  Legalitas : Sertifikat hak milik (SHM) Luas Tan...",1500000000.0,4.0,2.0,165.0,250.0,2025-12-15,Lowokwaru
"Lowokwaru, Malang",RUMAH jual dijual perumahan royal atletik   Dijual cepat rumah cantik & bagus siap harga terjangkau MALANG LOWOKWARU,569000000.0,3.0,1.0,88.0,60.0,2025-12-15,Lowokwaru
"Sukun, Malang",- ⁠Taman belakang - ⁠Akses mobil simpangan FULL FURNISH SESUAI FOTO TINGGAL BAWA KOPER SAJA  Selling point : ✅ Security 24 Jam ✅ One Gate S...,875000000.0,2.0,1.0,87.0,87.0,2025-12-15,Sukun
"Lowokwaru, Malang",[TURUN HARGA 475JUTA BU POL]  Dijual Rumah Terawat Siap Huni area Suhat Blimbing Lowokwaru Malang Jalan Ikan Ikan Lowokwaru Malang  LT : 187 m2 LB ...,2200000000.0,2.0,2.0,187.0,190.0,2025-12-15,Lowokwaru
"Araya, Malang","Dijual Rumah Mewah Di Araya, Kondisi Siap Huni, Lingkungan Nyaman, Fasum Lengkap, Dekat BINUS University & Persada Hospital.  Alamat : PBI Luas Tan...",3500000000.0,6.0,4.0,250.0,350.0,2025-12-15,Blimbing
"Blimbing, Malang","Rumah Jual Kondisi Baru Akses Simpangan Mobil Kawasan Kuliner dan Bisnis Dekat RSIA Puri Bunda, Superindo Cocok untuk Hunian Keluarga   Spesifikasi...",2840000000.0,4.0,2.0,199.0,166.0,2025-12-15,Blimbing
"Lowokwaru, Malang","Dijual Rumah Siap Huni Dekat dari RSSA & RS Lavalette di Bantaran Lowokwaru Kota Malang 
 
 Spesifikasi 
 Legalitas : sertifikat hak milik (SHM)
 I...",980000000.0,3.0,2.0,98.0,60.0,2025-12-15,Lowokwaru
"Lowokwaru, Malang",RUMAH jual dijual jalan sarangan atas  Dijual cepat rumah di Jalan sarangan atas cantik dan bagus Siap Huni MALANG LOWOKWARU,1700000000.0,6.0,4.0,191.0,370.0,2025-12-15,Lowokwaru
"Araya, Malang","Rumah Jual Kondisi Bagus Blok Depan Perumahan Elit Araya Dekat Mall Araya dan Rumah Sakit Persada, Terminal Arjosari Cocok untuk Keluarga Mudah  Sp...",1400000000.0,3.0,1.0,119.0,45.0,2025-12-15,Blimbing
"Araya, Malang",DIJUAL RUMAH TERAWAT DAN SIAP HUNI DI ARAYA MALANG  Spesifikasi : LT                             : 200m² LB                            : 150m² KT...,2000000000.0,4.0,3.0,200.0,150.0,2025-12-15,Blimbing
"Sukun, Malang","Rumah 3 lantai di The JP Regency Sukun, Malang.  Dijual rumah di wilayah yang nyaman dengan pemandangan pegunungan. Properti 2 lantai bergaya moder...",770000000.0,3.0,2.0,78.0,130.0,2025-12-15,Sukun
"Blimbing, Malang","Rumah Jual Kondisi Baru Akses Simpangan Mobil Kawasan Kuliner dan Bisnis Dekat RSIA Puri Bunda, Superindo Cocok untuk Hunian Keluarga   Spesifikasi...",2810000000.0,4.0,2.0,192.0,169.0,2025-12-15,Blimbing
"Merjosari, Malang","Rumah hook 2 lantai di Merjosari, Malang.  For sale rumah hook di wilayah yang asri dengan pemandangan pegunungan. Properti 2 lantai bergaya minima...",975000000.0,10.0,10.0,75.0,150.0,2025-12-15,Lowokwaru
"Blimbing, Malang","Rumah Jual Kondisi Baru Akses Simpangan Mobil Kawasan Kuliner dan Bisnis Dekat RSIA Puri Bunda, Superindo Cocok untuk Hunian Keluarga   Spesifikasi...",2810000000.0,4.0,2.0,192.0,169.0,2025-12-15,Blimbing
"Lowokwaru, Malang",DIJUAL CEPAT RUMAH 2 LANTAI L DI CLUSTER KECIL YANG NYAMAN DI CENGGER AYAM LOWOKWARU MALANG  LOKASI STRATEGIS - AKSES MUDAH - LINGKUNGAN SANGAT NYA...,1370000000.0,3.0,3.0,98.0,100.0,2025-12-15,Lowokwaru
"Blimbing, Malang","Rumah Jual Kondisi Baru Akses Simpangan Mobil Kawasan Kuliner dan Bisnis Dekat RSIA Puri Bunda, Superindo Cocok untuk Hunian Keluarga   Spesifikasi...",2810000000.0,4.0,2.0,192.0,169.0,2025-12-15,Blimbing
"Araya, Malang","Rumah Jual Cluster Favorit Golf Araya Fasilitas Perumahan Lengkap Akses Mudah Kota Malang Dekat Kampus Binus, Cafe, Plaza Araya, Rumah sakit Persad...",2700000000.0,4.0,2.0,240.0,400.0,2025-12-15,Blimbing
"Klojen, Malang","*DIJUAL RUMAH PREMIUM MEWAH 8 KT DI IJEN NIRWANA RESIDENCE, MALANG*  √ LANTAI FULL GRANIT  √ PINTU FULL KAYU JATI  √ SEMI FURNISHED  ▪️Le...",5500000000.0,8.0,7.0,338.0,500.0,2025-12-15,Klojen
"Araya, Malang","Rumah Minimalis Siap Huni Di Perum Araya Cluster Jasmine Valley. Lingkungan Aman & Nyaman, Dekat Kampus BINUS, Plaza Araya, RS Persada.  Alamat : J...",950000000.0,3.0,2.0,60.0,64.0,2025-12-15,Blimbing
"Araya, Malang",RUMAH jual dijual  PBI Blok P  Dijual Rumah Di Araya Malang  MALANG ARAYA,1600000000.0,3.0,2.0,120.0,135.0,2025-12-15,Blimbing
"Lowokwaru, Malang","Dijual rumah bagus siap huni di perumahan Griya Shanta, Sukarno Hatta, Malang  Luas 126 m2 dengan dimensi 9 x 14 m Rumah memiliki 3 kamar tidur den...",1500000000.0,3.0,3.0,126.0,156.0,2025-12-15,Lowokwaru
"Dieng, Malang","Rumah Dijual Malang Jual Rumah
 Puncak Dieng Malang
 LT 240 LB 180
 KT 3 KM 1
 Dimensi 12 x 20
 Listrik 2200 Air PDAM
 Rp 1.850.000.899
 SHM
 Hadap...",1850000000.0,3.0,1.0,240.0,180.0,2025-12-15,Sukun
"Blimbing, Malang",- Selangkah ke sekolah Hwaind - ⁠3 menit ke Suhat - ⁠One gate cluster security 24 jam  LT 83 m2 LB 125 m2 Bangunan 1.5 lantai Kamar Tidur 2 Kam...,850000000.0,2.0,1.0,83.0,125.0,2025-12-15,Blimbing
"Sawojajar, Malang","Dijual Rumah Kondisi sangat terawat di Selat Sunda Sawojajar. Dekat ke area bisnis Danau Toba, Ace Ahrdware, SPBU. Lokasi tenang. Cocok untuk rumah...",1200000000.0,3.0,2.0,142.0,110.0,2025-12-15,Blimbing
"Sukun, Malang","Dijual Rumah Baru Gress Full Furnish + Elektroniknya, Siap Huni Tinggal Bawa Koper Baju",875000000.0,2.0,1.0,87.0,87.0,2025-12-15,Sukun
"Sawojajar, Malang","Turun Harga   Dijual Rumah 2 Lantai, 3 Kamar Tidur, Bonus Furnish di Grand Permata Jingga, Sawojajar Malang   Dimensi 7 x 15 m Sertifikat SHM Luas ...",2200000000.0,3.0,3.0,105.0,89.0,2025-12-15,Blimbing
"Araya, Malang",Dijual rumah minimalis modern di main road araya malang siap huni  LT 300 m2 LB 204 m2 KT 3 + 1 KM 3 + 1 SHM Listrik 2200 watt Garasi 2 mobil  Carp...,4500000000.0,3.0,3.0,300.0,204.0,2025-12-15,Blimbing
"Lowokwaru, Malang","Dijual rumah bagus 2 lantai di Lowokwaru Malang
 
 Luas 172 m2 dengan 6 kamar
 Lingkungan aman dan nyaman, dekat sekolah, kampus, jalan besar, pasa...",2600000000.0,6.0,2.0,172.0,172.0,2025-12-15,Lowokwaru
